ETER_ID,Name,Category,Institution_Category_Standardized,Member_of_European_University_alliance,Url,NUTS2,NUTS2_Label_2016,NUTS2_Label_2021,NUTS3,NUTS3_Label_2016,NUTS3_Label_2021
FR0215,Pôle supérieur d’enseignement artistique Paris Boulogne-Billancourt,public,Other,No,www.pspbb.fr,FR10,Ile-de-France,Ile-de-France,FR101,Paris,Paris
FR0216,École nationale supérieure d'architecture de Normandie,public,Other,No,www.rouen.archi.fr,FRD2,Haute-Normandie ,Haute-Normandie ,FRD22,Seine-Maritime,Seine-Maritime
FR0217,Institut national des sciences appliquées de Rouen,public,Other,No,www.insa-rouen.fr,FRD2,Haute-Normandie ,Haute-Normandie ,FRD22,Seine-Maritime,Seine-Maritime
FR0218,Université de Rouen,public,University,No,www.univ-rouen.fr,FRD2,Haute-Normandie ,Haute-Normandie ,FRD22,Seine-Maritime,Seine-Maritime
FR0219,École supérieure d'ingénieurs en génie électrique,private,Other,No,www.esigelec.fr,FRD2,Haute-Normandie ,Haute-Normandie ,FRD22,Seine-Maritime,Seine-Maritime
FR0220,Université du Havre,public,University,No,www.univ-lehavre.fr,FRD2,Haute-Normandie ,Haute-Normandie ,FRD22,Seine-Maritime,Seine-Maritime
FR0221,École supérieure d’ingénieurs et de techniciens pour l’agriculture,private,Other,No,www.esitpa.org,FRD2,Haute-Normandie ,Haute-Normandie ,FRD22,Seine-Maritime,Seine-Maritime
FR0223,Université Paris-Est Marne-la-Vallée,public,University,No,www.u-pem.fr,FR10,Ile-de-France,Ile-de-France,FR102,Seine-et-Marne ,Seine-et-Marne
FR0224,École nationale des ponts et chaussées,public,Other,Yes,www.enpc.fr,FR10,Ile-de-France,Ile-de-France,FR102,Seine-et-Marne ,Seine-et-Marne
FR0225,École d'architecture de la ville et des territoires à Marne-la-Vallée,public,Other,No,www.marnelavallee.archi.fr,FR10,Ile-de-France,Ile-de-France,FR102,Seine-et-Marne ,Seine-et-Marne
FR0226,Université Paris-Est,public,University,No,www.paris-est-sup.fr,FR10,Ile-de-France,Ile-de-France,FR102,Seine-et-Marne ,Seine-et-Marne
FR0227,École nationale supérieure d’architecture de Versailles,public,Other,No,www.versailles.archi.fr,FR10,Ile-de-France,Ile-de-France,FR103,Yvelines ,Yvelines
FR0228,École des beaux-arts de Versailles,public,Other,No,www.versailles.fr,FR10,Ile-de-France,Ile-de-France,FR103,Yvelines ,Yvelines
FR0229,Université de Versailles Saint-Quentin-en-Yvelines,public,University,No,www.uvsq.fr,FR10,Ile-de-France,Ile-de-France,FR103,Yvelines ,Yvelines
FR0230,Université de Picardie Jules Verne,public,University,No,www.u-picardie.fr,FRE2,Picardie,Picardie,FRE23,Somme,Somme
FR0231,École Supérieure d'Ingénieurs en Électronique et Électrotechnique Amiens,private,Other,No,www.esiee-amiens.fr,FRE2,Picardie,Picardie,FRE23,Somme,Somme
FR0232,École nationale supérieure des mines d'Albi-Carmaux,public,Other,No,www.imt-mines-albi.fr,FRJ2,Midi-Pyrénées,Midi-Pyrénées,FRJ27,Tarn,Tarn
FR0233,Institut national universitaire Jean-François-Champollion,public,University,No,www.univ-jfc.fr,FRJ2,Midi-Pyrénées,Midi-Pyrénées,FRJ27,Tarn,Tarn
FR0234,Université de Toulon,public,University,No,www.univ-tln.fr,FRL0,Provence-Alpes-Côte d’Azur,Provence-Alpes-Côte d’Azur,FRL05,Var,Var
FR0236,Université d'Avignon,public,University,No,www.univ-avignon.fr,FRL0,Provence-Alpes-Côte d’Azur,Provence-Alpes-Côte d’Azur,FRL06,Vaucluse,Vaucluse
FR0237,Institut catholique d'études supérieures,private,Other,No,www.ices.fr,FRG0,Pays de la Loire,Pays de la Loire,FRG05,Vendée,Vendée
FR0238,École nationale supérieure de mécanique et d'aérotechnique de Poitiers,public,Other,No,www.ensma.fr,FRI3,Poitou-Charentes,Poitou-Charentes,FRI34,Vienne,Vienne
FR0239,Université de Poitiers,public,University,Yes,www.univ-poitiers.fr,FRI3,Poitou-Charentes,Poitou-Charentes,FRI34,Vienne,Vienne
FR0240,Université de Limoges,public,University,No,www.unilim.fr,FRI2,Limousin,Limousin,FRI23,Haute-Vienne,Haute-Vienne
FR0242,Institut d'ingénierie informatique de Limoges,private,Other,No,www.3il-ingenieurs.fr,FRI2,Limousin,Limousin,FRI23,Haute-Vienne,Haute-Vienne
FR0243,Université de technologie de Belfort-Montbéliard,public,Other,No,www.utbm.fr,FRC2,Franche-Comté,Franche-Comté,FRC24,Territoire de Belfort,Territoire de Belfort
FR0247,École polytechnique,public,Other,No,www.polytechnique.edu,FR10,Ile-de-France,Ile-de-France,FR104,Essonne,Essonne
FR0248,Télécom SudParis,public,Other,No,www.telecom-sudparis.eu,FR10,Ile-de-France,Ile-de-France,FR104,Essonne,Essonne
FR0249,Université d'Évry-Val d'Essonne,public,University,No,www.univ-evry.fr,FR10,Ile-de-France,Ile-de-France,FR104,Essonne,Essonne
FR0250,Institut Mines-Télécom Business School,public,Other,No,www.imt-bs.eu,FR10,Ile-de-France,Ile-de-France,FR104,Essonne,Essonne
FR0251,École nationale supérieure d'informatique pour l'industrie et l'entreprise,public,Other,No,www.ensiie.fr,FR10,Ile-de-France,Ile-de-France,FR104,Essonne,Essonne
FR0252,École nationale supérieure de techniques avancées,public,Other,No,www.ensta-paristech.fr,FR10,Ile-de-France,Ile-de-France,FR104,Essonne,Essonne
FR0253,EPF - École d'ingénieurs,private,Other,No,www.epf.fr,FR10,Ile-de-France,Ile-de-France,FR105,Hauts-de-Seine ,Hauts-de-Seine
FR0254,École nationale supérieure du pétrole et des moteurs,public,Other,No,www.ifp-school.com,FR10,Ile-de-France,Ile-de-France,FR105,Hauts-de-Seine ,Hauts-de-Seine
FR0255,Université Paris Nanterre,public,University,Yes,www.parisnanterre.fr,FR10,Ile-de-France,Ile-de-France,FR105,Hauts-de-Seine ,Hauts-de-Seine
FR0257,École Nationale de la Statistique et de l’Administration Économique,public,Other,No,www.ensae.fr,FR10,Ile-de-France,Ile-de-France,FR104,Essonne,Essonne
FR0258,École supérieure des techniques aéronautiques et de construction automobile,private,Other,No,www.estaca.fr,FR10,Ile-de-France,Ile-de-France,FR103,Yvelines ,Yvelines
FR0259,École supérieure d'ingénieurs Léonard-de-Vinci,private,Other,No,www.esilv.fr,FR10,Ile-de-France,Ile-de-France,FR105,Hauts-de-Seine ,Hauts-de-Seine
FR0260,École nationale supérieure maritime,public,Other,No,www.supmaritime.fr,FRD2,Haute-Normandie ,Haute-Normandie ,FRD22,Seine-Maritime,Seine-Maritime
FR0261,Institut supérieur de mécanique de Paris,public,Other,No,www.supmeca.fr,FR10,Ile-de-France,Ile-de-France,FR106,Seine-Saint-Denis ,Seine-Saint-Denis
FR0262,Université Paris 13 - Paris Nord,public,University,No,www.univ-paris13.fr,FR10,Ile-de-France,Ile-de-France,FR106,Seine-Saint-Denis ,Seine-Saint-Denis
FR0263,Université Paris 8 - Vincennes - Saint-Denis,public,University,Yes,www.univ-paris8.fr,FR10,Ile-de-France,Ile-de-France,FR106,Seine-Saint-Denis ,Seine-Saint-Denis
FR0264,École Supérieure d'Ingénieurs en Électronique et Électrotechnique Paris,private,Other,No,www.esiee.fr,FR10,Ile-de-France,Ile-de-France,FR106,Seine-Saint-Denis ,Seine-Saint-Denis
FR0266,Université Paris-Est Créteil Val-de-Marne,public,University,No,www.u-pec.fr,FR10,Ile-de-France,Ile-de-France,FR107,Val-de-Marne,Val-de-Marne
FR0267,École d'ingénieur généraliste en informatique et technologies du numérique,private,Other,No,www.efrei.fr,FR10,Ile-de-France,Ile-de-France,FR107,Val-de-Marne,Val-de-Marne
FR0268,ESME Sudria,private,Other,No,www.esme.fr,FR10,Ile-de-France,Ile-de-France,FR107,Val-de-Marne,Val-de-Marne
FR0269,École supérieure d'ingénieurs des travaux de la construction de Paris,private,Other,No,www.esitc-paris.fr,FR10,Ile-de-France,Ile-de-France,FR107,Val-de-Marne,Val-de-Marne
FR0270,École pour l'informatique et les techniques avancées,private,Other,No,www.epita.fr,FR10,Ile-de-France,Ile-de-France,FR107,Val-de-Marne,Val-de-Marne
FR0271,Institut polytechnique des sciences avancées,private,Other,No,www.ipsa.fr,FR10,Ile-de-France,Ile-de-France,FR107,Val-de-Marne,Val-de-Marne
FR0272,"École spéciale des travaux publics, du bâtiment et de l'industrie",private,Other,No,www.estp.fr,FR10,Ile-de-France,Ile-de-France,FR107,Val-de-Marne,Val-de-Marne
FR0273,École nationale supérieure de l'électronique et de ses applications de Cergy,public,Other,No,www.ensea.fr,FR10,Ile-de-France,Ile-de-France,FR108,Val-d’Oise,Val-d’Oise
FR0276,École d'ingénieur d'agro-développement international,private,Other,No,www.istom.fr,FRG0,Pays de la Loire,Pays de la Loire,FRG02,Maine-et-Loire,Maine-et-Loire
FR0277,Institut libre d'éducation physique supérieur,private,Other,No,www.ileps.org,FR10,Ile-de-France,Ile-de-France,FR108,Val-d’Oise,Val-d’Oise
FR0278,ECAM - EPMI Graduate School of Engineering,private,Other,No,www.ecam-epmi.fr,FR10,Ile-de-France,Ile-de-France,FR108,Val-d’Oise,Val-d’Oise
FR0279,École de biologie industrielle,private,Other,No,ebi-edu.com,FR10,Ile-de-France,Ile-de-France,FR108,Val-d’Oise,Val-d’Oise
FR0280,Institut régional d'administration de Bastia,public,Other,No,ira-bastia.gouv.fr,FRM0,Corse,Corse,FRM02,Haute-Corse,Haute-Corse
FR0281,Université de Corse Pasquale Paoli,public,University,No,www.univ-corse.fr,FRM0,Corse,Corse,FRM02,Haute-Corse,Haute-Corse
FR0282,Université des Antilles,public,University,No,www.univ-antilles.fr,FRY1,Guadeloupe,Guadeloupe,FRY10,Guadeloupe,Guadeloupe
FR0283,Université de La Réunion,public,University,No,www.univ-reunion.fr,FRY4,La Réunion ,La Réunion ,FRY40,La Réunion,La Réunion
FR0285,Université de la Nouvelle-Calédonie,public,University,No,unc.nc,FRZZ,Extra-Regio NUTS 2,Extra-Regio NUTS 2,FRZZZ,Extra-Regio NUTS 3,Extra-Regio NUTS 3
FR0286,Université de la Polynésie Française,public,University,No,www.upf.pf,FRZZ,Extra-Regio NUTS 2,Extra-Regio NUTS 2,FRZZZ,Extra-Regio NUTS 3,Extra-Regio NUTS 3
FR0287,Centre Universitaire de Mayotte,public,University,No,www.univ-mayotte.fr,FRZZ,Extra-Regio NUTS 2,Extra-Regio NUTS 2,FRZZZ,Extra-Regio NUTS 3,Extra-Regio NUTS 3
FR0288,Université de Bordeaux,public,University,Yes,www.u-bordeaux.fr,FRI1,Aquitaine,Aquitaine,FRI12,Gironde,Gironde
FR0319,Institut national des sciences appliquées Centre Val de Loire,public,Other,No,www.insa-centrevaldeloire.fr,FRB0,Centre — Val de Loire,Centre — Val de Loire,FRB01,Cher,Cher
FR0320,École normale supérieure de Rennes,public,Other,No,www.ens-rennes.fr,FRH0,Bretagne,Bretagne,FRH03,Ille-et-Vilaine,Ille-et-Vilaine
FR0323,Université de Montpellier,public,University,Yes,www.umontpellier.fr,FRJ1,Languedoc-Roussillon,Languedoc-Roussillon,FRJ13,Hérault,Hérault
FR0327,Université de Guyane,public,University,No,www.univ-guyane.fr,FRY3,Guyane,Guyane,FRY30,Guyane,Guyane
FR0328,VetAgro Sup Marcy-l'Étoile,public,Other,No,www.vetagro-sup.fr,FRK2,Rhône-Alpes,Rhône-Alpes,FRK26,Rhône,Rhône
FR0329,École nationale vétérinaire de Toulouse,public,Other,No,www.envt.fr,FRJ2,Midi-Pyrénées,Midi-Pyrénées,FRJ23,Haute-Garonne,Haute-Garonne
FR0330,École nationale vétérinaire d'Alfort,public,Other,No,www.vet-alfort.fr,FR10,Ile-de-France,Ile-de-France,FR107,Val-de-Marne,Val-de-Marne
FR0331,"École nationale vétérinaire, agroalimentaire et de l'alimentation, Nantes-Atlantique",public,Other,No,www.oniris-nantes.fr,FRG0,Pays de la Loire,Pays de la Loire,FRG01,Loire-Atlantique,Loire-Atlantique
FR0332,École nationale supérieure de paysage de Versailles,public,Other,No,www.ecole-paysage.fr,FR10,Ile-de-France,Ile-de-France,FR103,Yvelines ,Yvelines
FR0333,École catholique d'arts et métiers Strasbourg-Europe,private,Other,No,www.icam.fr,FRF1,Alsace,Alsace,FRF11,Bas-Rhin,Bas-Rhin
FR0336,Facultés libres de philosophie et de psychologie,private,Other,No,ipc-paris.fr,FR10,Ile-de-France,Ile-de-France,FR101,Paris,Paris
FR0338,École supérieure d'art Annecy Alpes,public,Other,No,www.esaaa.fr,FRK2,Rhône-Alpes,Rhône-Alpes,FRK28,Haute-Savoie,Haute-Savoie
FR0339,Centre Sèvres,private,Other,No,centresevres.com,FR10,Ile-de-France,Ile-de-France,FR101,Paris,Paris
FR0340,Ecole nationale supérieure d'art Villa d'Arson,public,Other,No,www.villa-arson.org,FRL0,Provence-Alpes-Côte d’Azur,Provence-Alpes-Côte d’Azur,FRL03,Alpes-Maritimes,Alpes-Maritimes
FR0341,École supérieure d'art et de design d'Amiens,public,Other,No,www.esad-amiens.fr,FRE2,Picardie,Picardie,FRE23,Somme,Somme
FR0342,Institut supérieur des beaux-arts de Besançon Franche-Comté,public,Other,No,www.isba-besancon.fr,FRC2,Franche-Comté,Franche-Comté,FRC21,Doubs,Doubs
FR0343,École des Mines Télécom Atlantique,public,University of applied sciences,No,www.imt-atlantique.fr,FRH0,Bretagne,Bretagne,FRH02,Finistère,Finistère
FR0344,Université Lasalle,private,University of applied sciences,No,www.unilasalle.fr,FRE2,Picardie,Picardie,FRE22,Oise,Oise
FR0345,École supérieure d'art du Nord-Pas de Calais / Dunkerque-Tourcoing,public,Other,No,www.esa-n.info,FRE1,Nord-Pas de Calais,Nord-Pas de Calais,FRE11,Nord,Nord
FR0346,Université de Lille,public,University,No,www.univ-lille.fr,FRE1,Nord-Pas de Calais,Nord-Pas de Calais,FRE11,Nord,Nord
FR0347,Sorbonne Université,public,University,Yes,www.sorbonne-universite.fr,FR10,Ile-de-France,Ile-de-France,FR101,Paris,Paris
FR0355,Institut supérieur européen de formation par l'action,private,Other,No,www.isefac.org,FR10,Ile-de-France,Ile-de-France,FR101,Paris,Paris
FR0356,Epitech,private,Other,No,www.epitech.eu,FR10,Ile-de-France,Ile-de-France,FR107,Val-de-Marne,Val-de-Marne
FR0358,E-artsup,private,Other,No,www.e-artsup.net,FR10,Ile-de-France,Ile-de-France,FR101,Paris,Paris
FR0364,Université Côte d'Azur,public,University,Yes,www.univ-cotedazur.fr,FRL0,Provence-Alpes-Côte d’Azur,Provence-Alpes-Côte d’Azur,FRL03,Alpes-Maritimes,Alpes-Maritimes
FR0365,Université Paris Cité,public,University,Yes,u-paris.fr,FR10,Ile-de-France,Ile-de-France,FR101,Paris,Paris
FR0366,CY Cergy Paris Université,public,University,Yes,www.cyu.fr,FR10,Ile-de-France,Ile-de-France,FR108,Val-d’Oise,Val-d’Oise
FR0367,EPE université Grenoble Alpes,public,University,Yes,www.univ-grenoble-alpes.fr,FRK2,Rhône-Alpes,Rhône-Alpes,FRK24,Isère,Isère
FR0369,Université Paris-saclay,public,University,Yes,www.universite-paris-saclay.fr,FR10,Ile-de-France,Ile-de-France,FR104,Essonne,Essonne
FR0401,École des hautes études commerciales de Paris,private,Other,No,www.hec.fr,FR10,Ile-de-France,Ile-de-France,FR103,Yvelines ,Yvelines
FR0402,Grenoble École de management,private,Other,No,www.grenoble-em.com,FRK2,Rhône-Alpes,Rhône-Alpes,FRK24,Isère,Isère
FR0403,Audencia Nantes Ecole de management,private,Other,No,www.audencia.com,FRG0,Pays de la Loire,Pays de la Loire,FRG01,Loire-Atlantique,Loire-Atlantique
FR0404,Institut d'Économie Scientifique et de Gestion,private,Other,No,www.ieseg.fr,FRE1,Nord-Pas de Calais,Nord-Pas de Calais,FRE11,Nord,Nord
FR0405,Neoma business school,private,Other,No,www.neoma-bs.fr,FRD2,Haute-Normandie ,Haute-Normandie ,FRD22,Seine-Maritime,Seine-Maritime
FR0408,Kedge business school,private,Other,No,kedge.edu,FRI1,Aquitaine,Aquitaine,FRI12,Gironde,Gironde
FR0411,École supérieure de commerce d’Amiens,private,Other,No,www.esc-amiens.com,FRE2,Picardie,Picardie,FRE23,Somme,Somme
FR0412,École supérieure des technologies et des affaires de Belfort,private,Other,No,www.esta-groupe.fr,FRC2,Franche-Comté,Franche-Comté,FRC24,Territoire de Belfort,Territoire de Belfort
FR0413,École de commerce européenne,private,Other,No,ece.inseec.com,FRK2,Rhône-Alpes,Rhône-Alpes,FRK26,Rhône,Rhône
FR0414,École supérieure de commerce de Pau,private,Other,No,www.esc-pau.fr,FRI1,Aquitaine,Aquitaine,FRI15,Pyrénées-Atlantiques,Pyrénées-Atlantiques
FR0415,Sud Management - EGC Agen,private,Other,No,www.sudmanagement.fr,FRI1,Aquitaine,Aquitaine,FRI14,Lot-et-Garonne,Lot-et-Garonne
FR0416,École de gestion et de commerce de Normandie,private,Other,No,www.egcnormandie.fr,FRD1,Basse-Normandie ,Basse-Normandie ,FRD12,Manche ,Manche
FR0417,École supérieure de commerce de Clermont-Ferrand,private,Other,No,www.esc-clermont.fr,FRK1,Auvergne,Auvergne,FRK14,Puy-de-Dôme,Puy-de-Dôme
FR0418,Institut Européen d'Administration des Affaires,private,Other,No,www.insead.edu,FR10,Ile-de-France,Ile-de-France,FR102,Seine-et-Marne ,Seine-et-Marne
FR0419,École supérieure de commerce de Dijon-Bourgogne,private,Other,No,www.bsb-education.com,FRC1,Bourgogne,Bourgogne,FRC11,Côte-d’Or,Côte-d’Or
FR0420,École de gestion et de commerce de Valence,private,Other,No,ecole-commerce-valence.fr,FRK2,Rhône-Alpes,Rhône-Alpes,FRK23,Drôme,Drôme
FR0421,Ecole de gestion et de commerce de La Réunion,private,Other,No,www.egc-reunion.re,FRZZ,Extra-Regio NUTS 2,Extra-Regio NUTS 2,FRZZZ,Extra-Regio NUTS 3,Extra-Regio NUTS 3
FR0422,École des hautes études commerciales du nord,private,Other,No,www.edhec.edu,FRE1,Nord-Pas de Calais,Nord-Pas de Calais,FRE11,Nord,Nord
FR0423,SKEMA Business School,private,Other,No,www.skema.edu,FRE1,Nord-Pas de Calais,Nord-Pas de Calais,FRE11,Nord,Nord
FR0424,"Ecole Supérieure de Commerce et Développement – Afrique, Amériques, Asie",private,Other,No,www.ecole3a.edu,FRK2,Rhône-Alpes,Rhône-Alpes,FRK26,Rhône,Rhône
FR0426,Institut de recherche et d’action commerciale,private,Other,No,www.idrac-business-school.com,FRK2,Rhône-Alpes,Rhône-Alpes,FRK26,Rhône,Rhône
FR0428,Montpellier Business School,private,Other,No,www.montpellier-bs.com,FRJ1,Languedoc-Roussillon,Languedoc-Roussillon,FRJ13,Hérault,Hérault
FR0429,ICN Nancy-Metz Ecole de management,private,Other,No,www.icn-artem.com,FRF3,Lorraine,Lorraine,FRF31,Meurthe-et-Moselle ,Meurthe-et-Moselle
FR0430,Ecole de gestion et de commerce de Vendée,private,Other,No,www.egc-vendee.fr,FRG0,Pays de la Loire,Pays de la Loire,FRG05,Vendée,Vendée
FR0431,Ecole supérieure des sciences commerciales d’Angers,private,Other,No,www.essca.fr,FRG0,Pays de la Loire,Pays de la Loire,FRG02,Maine-et-Loire,Maine-et-Loire
FR0434,Ecole européenne de management,private,Other,No,www.ebs-paris.fr,FR10,Ile-de-France,Ile-de-France,FR101,Paris,Paris
FR0435,Ecole supérieure du commerce extérieur,private,Other,No,www.esce.fr,FR10,Ile-de-France,Ile-de-France,FR101,Paris,Paris
FR0437,Ecole Ferrandi Paris,private,Other,No,www.ferrandi-paris.fr,FR10,Ile-de-France,Ile-de-France,FR101,Paris,Paris
FR0439,Institut des hautes études économiques et commerciales,private,Other,No,www.inseec-bs.com,FR10,Ile-de-France,Ile-de-France,FR101,Paris,Paris
FR0440,Institut de préparation à l’administration et à la gestion,private,Other,No,www.ipag.edu,FR10,Ile-de-France,Ile-de-France,FR101,Paris,Paris
FR0442,Institut Superieur de Gestion,private,Other,No,www.isg.fr,FR10,Ile-de-France,Ile-de-France,FR101,Paris,Paris
FR0443,"Institut supérieur privé des sciences, techniques et économie commerciales",private,Other,No,istec.fr,FR10,Ile-de-France,Ile-de-France,FR101,Paris,Paris
FR0444,Institut Français de la Mode,private,Other,No,www.ifm-paris.com,FR10,Ile-de-France,Ile-de-France,FR101,Paris,Paris
FR0445,PSB Paris School of Business,private,Other,No,www.psbedu.paris,FR10,Ile-de-France,Ile-de-France,FR101,Paris,Paris
FR0446,Excelia Group,private,Other,No,www.excelia-group.com,FRI3,Poitou-Charentes,Poitou-Charentes,FRI32,Charente-Maritime,Charente-Maritime
FR0447,Y Schools,private,Other,No,www.yschools.fr,FRF2,Champagne-Ardenne,Champagne-Ardenne,FRF22,Aube,Aube
FR0448,Brest Business School,private,Other,No,international.brest-bs.com,FRH0,Bretagne,Bretagne,FRH02,Finistère,Finistère
FR0449,Rennes School of Business,private,Other,No,www.rennes-sb.fr,FRH0,Bretagne,Bretagne,FRH03,Ille-et-Vilaine,Ille-et-Vilaine
FR0450,École de Management de Normandie,private,Other,No,www.em-normandie.com,FRD2,Haute-Normandie ,Haute-Normandie ,FRD22,Seine-Maritime,Seine-Maritime
FR0452,Ecole de gestion et de commerce d’Occitanie,private,Other,No,www.egc-occitanie.fr,FRJ2,Midi-Pyrénées,Midi-Pyrénées,FRJ22,Aveyron,Aveyron
FR0454,Ecole des dirigeants et créateurs d'entreprise,private,Other,No,www.edcparis.edu,FR10,Ile-de-France,Ile-de-France,FR105,Hauts-de-Seine ,Hauts-de-Seine
FR0456,Ecole supérieure des sciences économiques et commerciales,private,Other,No,www.essec.edu,FR10,Ile-de-France,Ile-de-France,FR108,Val-d’Oise,Val-d’Oise
FR0459,Institut polytechnique de Paris,public,Other,Yes,www.ip-paris.fr,FR10,Ile-de-France,Ile-de-France,FR101,Paris,Paris
FR0462,Eurecom,public,Other,No,www.eurecom.fr,FRL0,Provence-Alpes-Côte d’Azur,Provence-Alpes-Côte d’Azur,FRL03,Alpes-Maritimes,Alpes-Maritimes
FR0463,Institut National des Sciences Appliquées Hauts-de-France,public,University of applied sciences,No,www.insa-hautsdefrance.fr,FRE1,Nord-Pas de Calais,Nord-Pas de Calais,FRE11,Nord,Nord
FR0465,Ecole Nationale des Sciences Géographiques,public,Other,No,www.ensg.eu,FR10,Ile-de-France,Ile-de-France,FR102,Seine-et-Marne ,Seine-et-Marne
FR0466,Institut national polytechnique Clermont-Auvergne,public,University of applied sciences,No,www.clermont-auvergne-inp.fr,FRK1,Auvergne,Auvergne,FRK14,Puy-de-Dôme,Puy-de-Dôme
FR0468,Université Paris sciences et lettres,public,University,No,psl.eu,FR10,Ile-de-France,Ile-de-France,FR101,Paris,Paris
FR0501,École de commerce spécialisée en marketing et management,private,Other,No,www.esgci.com,FR10,Ile-de-France,Ile-de-France,FR101,Paris,Paris
FR0502,Ecole de Commmerce Montpellier,private,Other,No,www.esg.fr,FRJ1,Languedoc-Roussillon,Languedoc-Roussillon,FRJ13,Hérault,Hérault
FR0504,Ecole de gestion et finance Paris,private,Other,No,www.esgf.com,FR10,Ile-de-France,Ile-de-France,FR105,Hauts-de-Seine ,Hauts-de-Seine
FR0506,Ecole de Gestion en Ressources Humaines,private,Other,No,www.esgrh.fr,FR10,Ile-de-France,Ile-de-France,FR101,Paris,Paris
FR0507,Ecole supérieure de Communication et de Publicité,private,Other,No,www.iscom.fr,FR10,Ile-de-France,Ile-de-France,FR101,Paris,Paris
FR0508,Sup Career Alternance,private,Other,No,www.supcareer.com,FR10,Ile-de-France,Ile-de-France,FR101,Paris,Paris
FR0509,ESI Business School,private,Other,No,www.esi-business-school.com,FR10,Ile-de-France,Ile-de-France,FR105,Hauts-de-Seine ,Hauts-de-Seine
FR0510,École interarmées des sports,private,Other,No,www.terre.defense.gouv.fr,FR10,Ile-de-France,Ile-de-France,FR102,Seine-et-Marne ,Seine-et-Marne
FR0514,Institut supérieur européen de gestion Paris,private,Other,No,www.iseg.fr,FR10,Ile-de-France,Ile-de-France,FR101,Paris,Paris
FR0515,Institut Paul Bocuse,private,Other,No,en.institutlyfe.com,FRK2,Rhône-Alpes,Rhône-Alpes,FRK26,Rhône,Rhône
FR0516,ESLSCA Business School,private,Other,No,www.eslsca.fr,FR10,Ile-de-France,Ile-de-France,FR101,Paris,Paris
FR0809,Comue Université Bourgogne Franche-Comté,public,University,No,www.ubfc.fr,FRC2,Franche-Comté,Franche-Comté,FRC21,Doubs,Doubs
FR0864,Institut d'études politiques de Lyon,public,University of applied sciences,Yes,www.sciencespo-lyon.fr,FRK2,Rhône-Alpes,Rhône-Alpes,FRK26,Rhône,Rhône
FR0866,Institut d'études politiques de Lille,public,University of applied sciences,No,www.sciencespo-lille.eu,FRE1,Nord-Pas de Calais,Nord-Pas de Calais,FRE11,Nord,Nord
FR0867,Université Gustave-Eiffel,public,University,No,www.univ-gustave-eiffel.fr,FR10,Ile-de-France,Ile-de-France,FR102,Seine-et-Marne ,Seine-et-Marne
FR0877,Institut d'études politiques de Rennes,public,University of applied sciences,No,www.sciencespo-rennes.fr,FRH0,Bretagne,Bretagne,FRH03,Ille-et-Vilaine,Ille-et-Vilaine
FR0883,Institut national des sciences et techniques nucléaires,public,Other,No,instn.cea.fr,FR10,Ile-de-France,Ile-de-France,FR101,Paris,Paris
FR0888,Institut National du Patrimoine,public,Other,No,www.inp.fr,FR10,Ile-de-France,Ile-de-France,FR101,Paris,Paris
FR0897,Institut supérieur des matériaux du Mans,private,Other,No,ismans.cesi.fr,FRG0,Pays de la Loire,Pays de la Loire,FRG04,Sarthe,Sarthe
FR0906,Ecole pratique du service social,private,Other,No,epss.fr,FR10,Ile-de-France,Ile-de-France,FR101,Paris,Paris
FR0907,Institut national du service public,public,Other,No,insp.gouv.fr,FRF1,Alsace,Alsace,FRF11,Bas-Rhin,Bas-Rhin
FR0909,Institut Régional du Travail Social de Champagne Ardennes,private,Other,No,www.irtsca.fr,FRF2,Champagne-Ardenne,Champagne-Ardenne,FRF23,Marne,Marne
FR0910,Ecole supérieure de réalisation audiovisuelle,private,Other,No,www.esra.edu,FR10,Ile-de-France,Ile-de-France,FR101,Paris,Paris
FR0911,The sustainable design school,private,Other,No,www.the-sds.com,FRL0,Provence-Alpes-Côte d’Azur,Provence-Alpes-Côte d’Azur,FRL03,Alpes-Maritimes,Alpes-Maritimes
FR0914,Toulouse Business School,private,Other,Yes,www.tbs-education.fr,FRJ2,Midi-Pyrénées,Midi-Pyrénées,FRJ23,Haute-Garonne,Haute-Garonne
FR0919,Institut national supérieur de formation et de recherche pour l’éducation des jeunes handicapés et les enseignements adaptés (INSHEA),public,University,No,www.inshea.fr,FR10,Ile-de-France,Ile-de-France,FR105,Hauts-de-Seine ,Hauts-de-Seine
FR0924,Conservatoire national supérieur d'Art dramatique,public,Other,No,www.cnsad.fr,FR10,Ile-de-France,Ile-de-France,FR101,Paris,Paris
FR0925,École nationale supérieure des métiers de l'image et du son,private,Other,No,www.femis.fr,FR10,Ile-de-France,Ile-de-France,FR101,Paris,Paris
FR0943,ENS Mines-Telecom Nord Europe,private,Other,No,imt-nord-europe.fr,FRE1,Nord-Pas de Calais,Nord-Pas de Calais,FRE11,Nord,Nord
FR0945,EPE-Université Clermont Auvergne,public,University,No,www.uca.fr,FRK1,Auvergne,Auvergne,FRK14,Puy-de-Dôme,Puy-de-Dôme
FR0946,Haute École des arts du Rhin,public,Other,No,www.hear.fr,FRF1,Alsace,Alsace,FRF11,Bas-Rhin,Bas-Rhin
FR0951,Institut supérieur du bâtiment et des travaux publics,private,Other,No,www.isba.fr,FRL0,Provence-Alpes-Côte d’Azur,Provence-Alpes-Côte d’Azur,FRL04,Bouches-du-Rhône,Bouches-du-Rhône
